period,faceoff_time,faceoff_zone,faceoff_shorthand,faceoff_flags,home_team_code,away_team_code,home_team_id,away_team_id,home_forwards,home_defense,away_forwards,away_defense,home_skaters,away_skaters,strength
1,0.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, righthandedopponent",ANA,SJS,24,28,"['8476458', '8478366', '8478873']","['8475462', '8481605']","['8475726', '8484227', '8484801']","['8479983', '8482166']",5,5,5v5
2,1200.0,nz,NZ REC FACE OFF+,"centerfodot, righthandedopponent",ANA,SJS,24,28,"['8476458', '8478366', '8478873']","['8475462', '8481605']","['8475726', '8484227', '8484801']","['8479983', '8482166']",5,5,5v5
3,2400.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,SJS,24,28,"['8476458', '8478366', '8478873']","['8475462', '8481605']","['8475726', '8484227', '8484801']","['8479983', '8482166']",5,5,5v5
4,3600.0,nz,NZ REC FACE OFF+ENTRY,"centerfodot, lefthandedopponent",ANA,SJS,24,28,"['8476458', '8478873']",['8481605'],"['8484227', '8484801']",['8480043'],3,3,3v3
